url	chrom	start	end	CF	edgeR.logFC	minlog10pval	medlog10pval	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:91356401-91358600	chr6	91357401	91357600	5	-1.5525623638383792	3.602139573133388	3.602139573133388	Distal Intergenic	chr6	91223292	91297020	73729	R	uc003pnz.2	-60381	ENSG00000135341	MAP3K7	mitogen-activated protein kinase kinase kinase 7	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:48042401-48044600	chr11	48043401	48043600	1	-1.5089650328061368	3.602139573133388	3.602139573133388	Intron (uc001ngo.4/5795, intron 1 of 8)	chr11	48002110	48154266	152157	F	uc001ngo.4	41291	ENSG00000149177	PTPRJ	protein tyrosine phosphatase, receptor type, J	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:76417601-76419800	chr11	76418601	76418800	10	-1.6417902194776957	3.602139573133388	3.602139573133388	Exon (uc001oxs.4/390226, exon 10 of 21)	chr11	76391210	76432833	41624	R	uc001oxs.4	14033	NA	GUCY2EP	guanylate cyclase 2E, pseudogene	1	0	0	0	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:96064801-96067000	chr11	96065801	96066000	3	-1.5526021485472308	3.602139573133388	3.602139573133388	Intron (uc001pfw.1/84441, intron 4 of 4)	chr11	96074602	96074690	89	F	uc021qoz.1	-8602	ENSG00000266192	MIR1260B	microRNA 1260b	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:98243001-98245200	chr11	98244001	98244200	8	-1.5525290885824765	3.602139573133388	3.602139573133388	Distal Intergenic	chr11	98891706	100096179	1204474	F	uc009ywv.2	-647506	ENSG00000149972	CNTN5	contactin 5	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:121557201-121559400	chr11	121558201	121558400	3	-1.6417859991541628	3.602139573133388	3.602139573133388	Distal Intergenic	chr11	121461128	121504471	43344	F	uc010rzq.1	97073	ENSG00000137642	SORL1	sortilin-related receptor, L(DLR class) A repeats containing	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:123135801-123138000	chr11	123136801	123137000	2	-1.5524361370744475	3.602139573133388	3.602139573133388	Distal Intergenic	chr11	122943033	123066007	122975	R	uc001pyt.3	-70794	ENSG00000166250	CLMP	CXADR-like membrane protein	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:129221801-129224000	chr11	129222801	129223000	2	-1.5522339444521507	3.602139573133388	3.602139573133388	Distal Intergenic	chr11	129245881	129322174	76294	F	uc001qfc.4	-22881	ENSG00000043039	BARX2	BARX homeobox 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr12:49754201-49756400	chr12	49755201	49755400	2	-1.641692600661624	3.602139573133388	3.602139573133388	Distal Intergenic	chr12	49760688	49857408	96721	F	uc001ruc.3	-5288	ENSG00000123352	SPATS2	spermatogenesis associated, serine-rich 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr13:61915201-61917400	chr13	61916201	61916400	2	-1.5525386911779595	3.602139573133388	3.602139573133388	Distal Intergenic	chr13	61983819	61989655	5837	R	uc001vid.4	73255	ENSG00000280165	PCDH20	protocadherin 20	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr15:76269201-76271400	chr15	76270201	76270400	1	-1.6416991015781843	3.602139573133388	3.602139573133388	Intron (uc002bbo.3/145957, intron 3 of 5)	chr15	76251363	76301634	50272	R	uc002bbp.2	31234	ENSG00000169752	NRG4	neuregulin 4	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr19:12442201-12444400	chr19	12443201	12443400	7	-1.5525876335182776	3.602139573133388	3.602139573133388	Intron (uc002mtp.3/147837, intron 3 of 3)	chr19	12428304	12444534	16231	R	uc002mtp.3	1134	ENSG00000188868	ZNF563	zinc finger protein 563	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:21386001-21388200	chr21	21387001	21387200	8	-1.641605822705161	3.602139573133388	3.602139573133388	Distal Intergenic	chr21	22114913	22175426	60514	R	uc002yky.4	788226	ENSG00000224924	LINC00320	long intergenic non-protein coding RNA 320	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:31245201-31247400	chr21	31246201	31246400	7	-1.5526178247634412	3.602139573133388	3.602139573133388	Intron (uc002ynn.3/2897, intron 15 of 15)	chr21	30909254	31312282	403029	R	uc002ynn.3	65882	ENSG00000171189	GRIK1	glutamate receptor, ionotropic, kainate 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr4:72032801-72035200	chr4	72033801	72034200	7	-2.1012410742331094	3.9698215974414177	3.6020544094357727	Distal Intergenic	chr4	72053003	72437804	384802	F	uc003hfy.3	-18803	ENSG00000080493	SLC4A4	solute carrier family 4 (sodium bicarbonate cotransporter), member 4	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:81250001-81252400	chr11	81251001	81251400	14	-1.8793237578739417	3.906076394705504	3.6017010016273274	Distal Intergenic	chr11	81601783	81601878	96	R	uc021qod.1	350478	ENSG00000264110	MIR4300	microRNA 4300	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:26124201-26126600	chr11	26125201	26125600	10	-1.5679497979999404	3.958409639592028	3.601525027394374	Distal Intergenic	chr11	26210829	26684836	474008	F	uc010rdr.2	-85229	ENSG00000134343	ANO3	anoctamin 3	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:98034601-98037000	chr11	98035601	98036000	13	-1.353656882010584	3.9686898206244368	3.601386474312521	Distal Intergenic	chr11	98891706	100096179	1204474	F	uc009ywv.2	-855706	ENSG00000149972	CNTN5	contactin 5	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr17:52479801-52482000	chr17	52480801	52481000	3	-3.7934041280293416	3.601099843898683	3.601099843898683	Distal Intergenic	chr17	52978052	52994810	16759	F	uc002iub.3	-497052	ENSG00000141198	TOM1L1	target of myb1 like 1 membrane trafficking protein	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr19:54545601-54548200	chr19	54546601	54547200	12	-1.5655967654580387	3.913769734544424	3.6007254922903424	Intron (uc002qcw.4/284415, intron 5 of 8)	chr19	54544080	54567207	23128	R	uc002qcw.4	20007	ENSG00000189068	VSTM1	V-set and transmembrane domain containing 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:15196401-15198600	chr8	15197401	15197600	2	-2.4502549961919557	3.6006992270757237	3.6006992270757237	Distal Intergenic	chr8	13947373	15095792	1148420	R	uc003wwq.3	-101609	ENSG00000185053	SGCZ	sarcoglycan, zeta	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr15:28731801-28734200	chr15	28732801	28733200	14	-1.79871490971894	3.965315625272792	3.6006955109161027	Distal Intergenic	chr15	28735898	28735991	94	R	uc021sgn.1	2791	ENSG00000276941	MIR4509-1	microRNA 4509-1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr7:69562601-69564800	chr7	69563601	69563800	2	-1.9462579260408357	3.6006260814308453	3.6006260814308453	Intron (uc003tvv.4/26053, intron 2 of 4)	chr7	69063905	69755607	691703	F	uc003tvv.4	499696	ENSG00000158321	AUTS2	autism susceptibility candidate 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:3867401-3869600	chr11	3868401	3868600	4	-1.0874352294320495	3.6005101265274204	3.6005101265274204	Distal Intergenic	chr11	3848208	3862213	14006	R	uc001lyu.2	-6188	ENSG00000177105	RHOG	ras homolog family member G	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:21256001-21258400	chr21	21257001	21257400	8	-1.8224149338928644	3.761113872209014	3.60048806747646	Distal Intergenic	chr21	22114913	22175426	60514	R	uc002yky.4	918026	ENSG00000224924	LINC00320	long intergenic non-protein coding RNA 320	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:62651401-62653600	chr11	62652401	62652600	8	-1.0521452186655245	3.600377232887801	3.600377232887801	Intron (uc001nwc.3/6520, intron 8 of 11)	chr11	62650348	62652162	1815	F	uc010rml.1	2053	ENSG00000168003	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2	1	0	0	0	0	0	1	1	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr22:43134201-43136400	chr22	43135201	43135400	9	-1.2286069748899424	3.6001737304924895	3.6001737304924895	Distal Intergenic	chr22	43088127	43117286	29160	R	uc010gzd.3	-17915	ENSG00000128274	A4GALT	alpha 1,4-galactosyltransferase	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr1:105482201-105484600	chr1	105483201	105483600	13	-2.499728727516968	3.919848297371555	3.60015646775208	Distal Intergenic	chr1	104615645	104619693	4049	F	uc021oqw.1	867556	ENSG00000215869	LOC100129138	THAP domain containing, apoptosis associated protein 3 pseudogene	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:20040201-20042600	chr21	20041201	20041600	15	-1.389644535319251	3.7883717914399306	3.5999697737666883	Intron (uc010glf.2/uc010glf.2, intron 3 of 3)	chr21	19641433	19775970	134538	R	uc002ykw.3	-265231	ENSG00000154646	TMPRSS15	transmembrane protease, serine 15	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr5:130280601-130282800	chr5	130281601	130281800	2	-1.3106535337371144	3.599169631031583	3.599169631031583	Distal Intergenic	chr5	130494976	130501041	6066	R	uc003kve.4	219241	ENSG00000169567	HINT1	histidine triad nucleotide binding protein 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:195845801-195848000	chr3	195846801	195847000	2	-1.2107446997660702	3.5991039855950375	3.5991039855950375	Distal Intergenic	chr3	195869507	195887761	18255	F	uc011bts.2	-22507	ENSG00000224652	LINC00885	long intergenic non-protein coding RNA 885	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:47723201-47725400	chr11	47724201	47724400	7	-1.03595125805331	3.5986466509612156	3.5986466509612156	Intron (uc001ngg.3/79841, intron 12 of 18)	chr11	47681143	47712410	31268	R	uc001ngf.3	-11791	ENSG00000165923	AGBL2	ATP/GTP binding protein-like 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:4897401-4899600	chr8	4898401	4898600	7	-1.8525294481820256	3.598625293408412	3.598625293408412	Distal Intergenic	chr8	2792875	4852328	2059454	R	uc022aqr.1	-46073	ENSG00000183117	CSMD1	CUB and Sushi multiple domains 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:17229401-17231800	chr8	17230401	17230800	9	-1.6175500700870604	3.6839846393931435	3.5985148228079185	Exon (uc003wxm.3/9108, exon 2 of 14)	chr8	17159163	17206590	47428	R	uc003wxn.3	-23811	ENSG00000003987	MTMR7	myotubularin related protein 7	1	0	0	0	0	1	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr12:116343001-116345200	chr12	116344001	116344200	2	-2.721002502483435	3.5983527732947542	3.5983527732947542	Distal Intergenic	chr12	116586365	116586459	95	R	uc021reh.1	242259	ENSG00000207967	MIR620	microRNA 620	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr4:20346201-20348600	chr4	20347201	20347600	8	-1.9180026802838759	3.6243794732843444	3.598315727680283	Intron (uc003gpr.1/9353, intron 4 of 36)	chr4	20393812	20396479	2668	F	uc003gpt.3	-46212	ENSG00000248228	SLIT2-IT1	SLIT2 intronic transcript 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:164327401-164329800	chr6	164328401	164328800	8	-2.020510460546578	3.6465186053852023	3.598022268471861	Distal Intergenic	chr6	163835675	163999628	163954	F	uc003que.3	492726	ENSG00000112531	QKI	QKI, KH domain containing, RNA binding	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr8:103961401-103963600	chr8	103962401	103962600	7	-1.6776629011682915	3.597591651547876	3.597591651547876	Distal Intergenic	chr8	104033248	104085285	52038	F	uc003ykz.4	-70648	ENSG00000155097	ATP6V1C1	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:64752201-64754600	chr11	64753201	64753600	11	-1.060888903048741	3.6500422393105447	3.59721972878284	Distal Intergenic	chr11	64755417	64757745	2329	R	uc001oce.1	4145	ENSG00000168062	BATF2	basic leucine zipper transcription factor, ATF-like 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr22:41811801-41814000	chr22	41812801	41813000	8	-0.7745722271201735	3.597192347373505	3.597192347373505	Distal Intergenic	chr22	41829492	41843027	13536	R	uc003azz.1	30027	ENSG00000183864	TOB2	transducer of ERBB2, 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr20:57262001-57264200	chr20	57263001	57263200	6	-0.8130493512206814	3.597104001108537	3.597104001108537	Promoter	chr20	57264187	57291367	27181	F	uc010gjo.2	-987	ENSG00000215440	NPEPL1	aminopeptidase-like 1	0	1	1	0	0	0	0	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr7:36266201-36268400	chr7	36267201	36267400	4	-1.4425482417039535	3.597024019163769	3.597024019163769	Intron (uc003tfa.3/80820, intron 2 of 7)	chr7	36192836	36341152	148317	F	uc003tfa.3	74365	ENSG00000122547	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chrX:129747801-129750000	chrX	129748801	129749000	12	-1.6364981658007858	3.5969009798790754	3.5969009798790754	Distal Intergenic	chrX	129757357	129813722	56366	R	uc004evv.3	64722	ENSG00000165675	ENOX2	ecto-NOX disulfide-thiol exchanger 2	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:77973401-77975800	chr11	77974401	77974800	9	-1.4260518510050026	3.641299187455861	3.596217024087833	Intron (uc001ozg.3/9846, intron 8 of 9)	chr11	77910016	77925757	15742	F	uc001ozf.3	64385	ENSG00000118369	USP35	ubiquitin specific peptidase 35	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:48012801-48015000	chr11	48013801	48014000	3	-1.434037876588315	3.5961999869543213	3.5961999869543213	Intron (uc001ngo.4/5795, intron 1 of 8)	chr11	48002110	48154266	152157	F	uc001ngo.4	11691	ENSG00000149177	PTPRJ	protein tyrosine phosphatase, receptor type, J	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr5:101278201-101280400	chr5	101279201	101279400	1	-3.56206604979184	3.5961410992691007	3.5961410992691007	Distal Intergenic	chr5	101569692	101632253	62562	R	uc003knm.3	352853	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family, member 4C1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:62347201-62349400	chr11	62348201	62348400	3	-1.28028018553178	3.596091832400195	3.596091832400195	Intron (uc001nto.2/64852, intron 5 of 8)	chr11	62327073	62342401	15329	R	uc010rlw.1	-5800	ENSG00000254772	EEF1G	eukaryotic translation elongation factor 1 gamma	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:62303201-62305400	chr11	62304201	62304400	2	-1.1583857383152825	3.595855694241153	3.595855694241153	Intron (uc001ntk.2/79026, intron 5 of 5)	chr11	62201014	62314332	113319	R	uc001ntk.2	9932	ENSG00000124942	AHNAK	AHNAK nucleoprotein	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr21:22385401-22387600	chr21	22386401	22386600	5	-2.5305710798537313	3.5956016730980194	3.5956016730980194	Intron (uc002yld.2/4685, intron 1 of 17)	chr21	22370633	22912517	541885	F	uc002yld.2	15768	ENSG00000154654	NCAM2	neural cell adhesion molecule 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr17:5015001-5017200	chr17	5016001	5016200	8	-1.233059951503476	3.595570677630746	3.595570677630746	Promoter	chr17	5008839	5015646	6808	R	uc002gar.1	-355	ENSG00000167840	ZNF232	zinc finger protein 232	1	0	1	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:66856201-66858400	chr11	66857201	66857400	8	-1.239863299129868	3.5954737554305587	3.5954737554305587	Distal Intergenic	chr11	66886740	67025550	138811	F	uc001ojw.3	-29340	ENSG00000173120	KDM2A	lysine (K)-specific demethylase 2A	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr6:133350401-133352600	chr6	133351401	133351600	5	-1.4797545811156496	3.5954700142520135	3.5954700142520135	Distal Intergenic	chr6	133409219	133427717	18499	F	uc003qdz.3	-57619	NA	LINC00326	long intergenic non-protein coding RNA 326	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr19:23261201-23263400	chr19	23262201	23262400	5	-1.3275596096472777	3.5954648997965846	3.5954648997965846	Distal Intergenic	chr19	23299777	23330017	30241	F	uc031rkc.1	-37377	ENSG00000183850	ZNF730	zinc finger protein 730	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:129252801-129255000	chr11	129253801	129254000	4	-1.0919502304531286	3.5954549661765345	3.5954549661765345	Intron (uc001qfc.4/8538, intron 1 of 3)	chr11	129245881	129322174	76294	F	uc001qfc.4	7920	ENSG00000043039	BARX2	BARX homeobox 2	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr3:6680201-6682400	chr3	6681201	6681400	6	-1.5517174124723794	3.5951816217778108	3.5951816217778108	Intron (uc003bqj.1/uc003bqj.1, intron 1 of 4)	chr3	6902802	7735373	832572	F	uc010hcf.2	-221402	ENSG00000196277	GRM7	glutamate receptor, metabotropic 7	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr4:26314001-26316200	chr4	26315001	26315200	6	-1.4766530699742617	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr4	26321332	26436752	115421	F	uc003grx.2	-6132	ENSG00000168214	RBPJ	recombination signal binding protein for immunoglobulin kappa J region	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr9:108194201-108196400	chr9	108195201	108195400	5	-1.4764680430733645	3.5951816217778108	3.5951816217778108	Intron (uc004bco.1/23446, intron 10 of 10)	chr9	108210315	108234416	24102	F	uc004bcp.3	-14915	ENSG00000106701	FSD1L	fibronectin type III and SPRY domain containing 1-like	1	0	0	0	0	0	1	0	0
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:13395001-13397200	chr10	13396001	13396200	3	-1.4765646290479668	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr10	13359438	13390298	30861	R	uc001imk.3	-5703	ENSG00000086475	SEPHS1	selenophosphate synthetase 1	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr10:35516601-35518800	chr10	35517601	35517800	3	-1.551649595330132	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr10	35535953	35860847	324895	F	uc001iyu.4	-18153	ENSG00000108100	CCNY	cyclin Y	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr11:3247801-3250000	chr11	3248801	3249000	7	-1.4377226978750983	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr11	3249041	3253616	4576	R	uc001lxq.5	4616	ENSG00000184350	MRGPRE	MAS-related GPR, member E	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr13:55950801-55953000	chr13	55951801	55952000	10	-1.4767434234513366	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr13	55748589	55748683	95	F	uc031qlv.1	203212	ENSG00000264387	MIR5007	microRNA 5007	0	1	0	0	0	0	0	0	1
http://genome.ucsc.edu/cgi-bin/hgTracks?hgS_doOtherUser=submit&hgS_otherUserName=welch16&hgS_otherUserSessionName=MC_tracks&position=chr14:49711201-49713400	chr14	49712201	49712400	5	-1.476767766030984	3.5951816217778108	3.5951816217778108	Distal Intergenic	chr14	50043390	50053134	9745	R	uc001wwl.4	340734	ENSG00000213741	RPS29	ribosomal protein S29	0	1	0	0	0	0	0	0	1
